FileName,Quasar
NonQ_58594.jpg,False
NonQ_92492.jpg,False
NonQ_68407.jpg,False
NonQ_30841.jpg,False
NonQ_70024.jpg,False
NonQ_61263.jpg,False
NonQ_31749.jpg,False
NonQ_46290.jpg,False
NonQ_60109.jpg,False
Quasar_12709.jpg,True
NonQ_40504.jpg,False
Quasar_20406.jpg,True
Quasar_43529.jpg,True
NonQ_3651.jpg,False
NonQ_57806.jpg,False
Quasar_12209.jpg,True
NonQ_74443.jpg,False
NonQ_4315.jpg,False
NonQ_36295.jpg,False
NonQ_77078.jpg,False
NonQ_74109.jpg,False
NonQ_66456.jpg,False
NonQ_41427.jpg,False
NonQ_80136.jpg,False
NonQ_14802.jpg,False
NonQ_76292.jpg,False
NonQ_18071.jpg,False
Quasar_22957.jpg,True
Quasar_8161.jpg,True
Quasar_10146.jpg,True
NonQ_46730.jpg,False
Quasar_38995.jpg,True
NonQ_79487.jpg,False
NonQ_73110.jpg,False
NonQ_51039.jpg,False
NonQ_51941.jpg,False
NonQ_32233.jpg,False
NonQ_60943.jpg,False
NonQ_5229.jpg,False
Quasar_20434.jpg,True
NonQ_17741.jpg,False
Quasar_27196.jpg,True
Quasar_28686.jpg,True
NonQ_47812.jpg,False
NonQ_91242.jpg,False
NonQ_56954.jpg,False
NonQ_50673.jpg,False
Quasar_14702.jpg,True
NonQ_70917.jpg,False
NonQ_5245.jpg,False
NonQ_76137.jpg,False
NonQ_20578.jpg,False
NonQ_29727.jpg,False
NonQ_65350.jpg,False
NonQ_13319.jpg,False
NonQ_26911.jpg,False
NonQ_57124.jpg,False
NonQ_63528.jpg,False
Quasar_20927.jpg,True
Quasar_24647.jpg,True
Quasar_27459.jpg,True
NonQ_54046.jpg,False
Quasar_31730.jpg,True
NonQ_17973.jpg,False
Quasar_8035.jpg,True
Quasar_7444.jpg,True
NonQ_13674.jpg,False
Quasar_34064.jpg,True
NonQ_63043.jpg,False
Quasar_11044.jpg,True
NonQ_57720.jpg,False
NonQ_57209.jpg,False
Quasar_17517.jpg,True
Quasar_44454.jpg,True
Quasar_9811.jpg,True
NonQ_59604.jpg,False
NonQ_54562.jpg,False
NonQ_30236.jpg,False
NonQ_28796.jpg,False
NonQ_91024.jpg,False
NonQ_2764.jpg,False
NonQ_86229.jpg,False
NonQ_2864.jpg,False
Quasar_27653.jpg,True
Quasar_28375.jpg,True
NonQ_90375.jpg,False
NonQ_26177.jpg,False
NonQ_50144.jpg,False
NonQ_57019.jpg,False
NonQ_55719.jpg,False
NonQ_82525.jpg,False
NonQ_89817.jpg,False
Quasar_23803.jpg,True
NonQ_14830.jpg,False
NonQ_62886.jpg,False
NonQ_43976.jpg,False
NonQ_88654.jpg,False
NonQ_8692.jpg,False
Quasar_31907.jpg,True
Quasar_21624.jpg,True
NonQ_62711.jpg,False
Quasar_37830.jpg,True
NonQ_50316.jpg,False
NonQ_1745.jpg,False
NonQ_88078.jpg,False
NonQ_38469.jpg,False
NonQ_16563.jpg,False
NonQ_29570.jpg,False
Quasar_31877.jpg,True
Quasar_36900.jpg,True
NonQ_87890.jpg,False
Quasar_33165.jpg,True
NonQ_34104.jpg,False
Quasar_32427.jpg,True
NonQ_93292.jpg,False
NonQ_2498.jpg,False
NonQ_74117.jpg,False
Quasar_7697.jpg,True
NonQ_63705.jpg,False
NonQ_89664.jpg,False
NonQ_35621.jpg,False
NonQ_76623.jpg,False
NonQ_1170.jpg,False
Quasar_39957.jpg,True
Quasar_24783.jpg,True
NonQ_67985.jpg,False
Quasar_26559.jpg,True
Quasar_44928.jpg,True
Quasar_21672.jpg,True
NonQ_45626.jpg,False
NonQ_27510.jpg,False
Quasar_5081.jpg,True
NonQ_93918.jpg,False
NonQ_21980.jpg,False
Quasar_22479.jpg,True
NonQ_58107.jpg,False
NonQ_48034.jpg,False
NonQ_35906.jpg,False
NonQ_70895.jpg,False
NonQ_94187.jpg,False
NonQ_37068.jpg,False
Quasar_4292.jpg,True
NonQ_70730.jpg,False
NonQ_11802.jpg,False
NonQ_3486.jpg,False
NonQ_27860.jpg,False
Quasar_32960.jpg,True
NonQ_43217.jpg,False
Quasar_44527.jpg,True
Quasar_12320.jpg,True
NonQ_24408.jpg,False
NonQ_85533.jpg,False
NonQ_58516.jpg,False
NonQ_54248.jpg,False
Quasar_11946.jpg,True
Quasar_36155.jpg,True
NonQ_38868.jpg,False
NonQ_67952.jpg,False
NonQ_75694.jpg,False
NonQ_75657.jpg,False
NonQ_160.jpg,False
Quasar_45510.jpg,True
Quasar_3770.jpg,True
NonQ_76499.jpg,False
NonQ_1055.jpg,False
NonQ_1979.jpg,False
Quasar_36372.jpg,True
NonQ_27729.jpg,False
Quasar_44096.jpg,True
NonQ_17478.jpg,False
NonQ_15315.jpg,False
Quasar_26033.jpg,True
NonQ_3021.jpg,False
NonQ_73521.jpg,False
NonQ_11224.jpg,False
NonQ_30017.jpg,False
NonQ_24877.jpg,False
NonQ_72281.jpg,False
NonQ_15339.jpg,False
NonQ_92338.jpg,False
Quasar_23791.jpg,True
Quasar_29746.jpg,True
NonQ_45330.jpg,False
NonQ_2524.jpg,False
NonQ_83963.jpg,False
NonQ_24817.jpg,False
NonQ_44041.jpg,False
Quasar_13288.jpg,True
NonQ_23973.jpg,False
Quasar_15014.jpg,True
NonQ_43791.jpg,False
NonQ_23150.jpg,False
NonQ_43842.jpg,False
Quasar_11218.jpg,True
Quasar_15065.jpg,True
NonQ_23712.jpg,False
Quasar_43992.jpg,True
NonQ_92899.jpg,False
Quasar_4532.jpg,True
Quasar_11151.jpg,True
NonQ_37355.jpg,False
NonQ_41126.jpg,False
NonQ_87281.jpg,False
Quasar_42243.jpg,True
Quasar_14795.jpg,True
Quasar_6688.jpg,True
NonQ_10419.jpg,False
NonQ_72468.jpg,False
NonQ_40158.jpg,False
NonQ_15974.jpg,False
NonQ_5921.jpg,False
Quasar_4160.jpg,True
NonQ_24370.jpg,False
NonQ_25123.jpg,False
NonQ_75877.jpg,False
NonQ_15682.jpg,False
NonQ_91872.jpg,False
Quasar_3270.jpg,True
NonQ_79297.jpg,False
NonQ_4596.jpg,False
Quasar_3613.jpg,True
Quasar_41165.jpg,True
NonQ_70630.jpg,False
NonQ_5319.jpg,False
NonQ_74022.jpg,False
NonQ_80443.jpg,False
NonQ_7520.jpg,False
NonQ_44988.jpg,False
NonQ_39917.jpg,False
NonQ_32760.jpg,False
NonQ_11307.jpg,False
Quasar_45560.jpg,True
NonQ_27996.jpg,False
NonQ_27921.jpg,False
NonQ_37628.jpg,False
NonQ_42547.jpg,False
Quasar_44273.jpg,True
NonQ_90799.jpg,False
NonQ_11325.jpg,False
NonQ_67722.jpg,False
NonQ_22199.jpg,False
NonQ_37774.jpg,False
NonQ_89526.jpg,False
NonQ_6693.jpg,False
NonQ_82617.jpg,False
NonQ_45338.jpg,False
NonQ_46364.jpg,False
NonQ_3763.jpg,False
NonQ_6832.jpg,False
NonQ_81304.jpg,False
Quasar_29924.jpg,True
NonQ_53379.jpg,False
Quasar_13072.jpg,True
Quasar_8902.jpg,True
NonQ_10276.jpg,False
NonQ_61516.jpg,False
Quasar_13029.jpg,True
NonQ_61200.jpg,False
NonQ_24416.jpg,False
Quasar_26711.jpg,True
NonQ_7812.jpg,False
Quasar_19528.jpg,True
Quasar_31502.jpg,True
Quasar_104.jpg,True
NonQ_79620.jpg,False
NonQ_24846.jpg,False
NonQ_20442.jpg,False
NonQ_76828.jpg,False
NonQ_58030.jpg,False
NonQ_53344.jpg,False
NonQ_36913.jpg,False
NonQ_36355.jpg,False
Quasar_3243.jpg,True
NonQ_63334.jpg,False
Quasar_34892.jpg,True
Quasar_22340.jpg,True
Quasar_24988.jpg,True
NonQ_5249.jpg,False
NonQ_79690.jpg,False
NonQ_34483.jpg,False
NonQ_6209.jpg,False
Quasar_11530.jpg,True
Quasar_44054.jpg,True
Quasar_29779.jpg,True
NonQ_67591.jpg,False
Quasar_1955.jpg,True
Quasar_45053.jpg,True
NonQ_59050.jpg,False
Quasar_27935.jpg,True
NonQ_16729.jpg,False
NonQ_18625.jpg,False
NonQ_21241.jpg,False
Quasar_31824.jpg,True
NonQ_9694.jpg,False
Quasar_4046.jpg,True
Quasar_39810.jpg,True
Quasar_21563.jpg,True
Quasar_20049.jpg,True
NonQ_43242.jpg,False
NonQ_74215.jpg,False
NonQ_11361.jpg,False
Quasar_10381.jpg,True
NonQ_47828.jpg,False
Quasar_5857.jpg,True
Quasar_24038.jpg,True
NonQ_70332.jpg,False
Quasar_30145.jpg,True
NonQ_60459.jpg,False
NonQ_27484.jpg,False
NonQ_87385.jpg,False
Quasar_8197.jpg,True
NonQ_63541.jpg,False
Quasar_16418.jpg,True
Quasar_4577.jpg,True
NonQ_12069.jpg,False
NonQ_4088.jpg,False
Quasar_600.jpg,True
NonQ_35631.jpg,False
NonQ_57042.jpg,False
NonQ_3146.jpg,False
Quasar_31064.jpg,True
NonQ_24290.jpg,False
NonQ_45511.jpg,False
Quasar_37849.jpg,True
Quasar_8523.jpg,True
Quasar_22044.jpg,True
NonQ_42520.jpg,False
NonQ_25462.jpg,False
Quasar_10305.jpg,True
NonQ_25425.jpg,False
Quasar_18716.jpg,True
Quasar_38446.jpg,True
Quasar_43055.jpg,True
NonQ_39730.jpg,False
NonQ_21167.jpg,False
Quasar_34275.jpg,True
Quasar_30875.jpg,True
NonQ_37022.jpg,False
NonQ_40428.jpg,False
NonQ_50295.jpg,False
NonQ_17809.jpg,False
Quasar_24776.jpg,True
NonQ_2492.jpg,False
Quasar_31918.jpg,True
Quasar_22030.jpg,True
NonQ_21024.jpg,False
Quasar_25717.jpg,True
NonQ_19859.jpg,False
NonQ_42630.jpg,False
NonQ_73941.jpg,False
NonQ_14410.jpg,False
NonQ_66674.jpg,False
Quasar_12568.jpg,True
Quasar_835.jpg,True
NonQ_72252.jpg,False
Quasar_40112.jpg,True
Quasar_39346.jpg,True
NonQ_87500.jpg,False
NonQ_16636.jpg,False
Quasar_18373.jpg,True
NonQ_69781.jpg,False
NonQ_22404.jpg,False
Quasar_11560.jpg,True
Quasar_39983.jpg,True
Quasar_4605.jpg,True
NonQ_2293.jpg,False
NonQ_73043.jpg,False
NonQ_54367.jpg,False
NonQ_31272.jpg,False
NonQ_85837.jpg,False
NonQ_72307.jpg,False
NonQ_43310.jpg,False
NonQ_75153.jpg,False
NonQ_34493.jpg,False
NonQ_30248.jpg,False
NonQ_75417.jpg,False
Quasar_39904.jpg,True
Quasar_8428.jpg,True
NonQ_90084.jpg,False
NonQ_30764.jpg,False
Quasar_17699.jpg,True
NonQ_41090.jpg,False
Quasar_5222.jpg,True
Quasar_33324.jpg,True
Quasar_38246.jpg,True
Quasar_22602.jpg,True
Quasar_14042.jpg,True
NonQ_74429.jpg,False
NonQ_51140.jpg,False
NonQ_16699.jpg,False
Quasar_8341.jpg,True
NonQ_54511.jpg,False
NonQ_28079.jpg,False
Quasar_22716.jpg,True
NonQ_38093.jpg,False
NonQ_11167.jpg,False
NonQ_53663.jpg,False
NonQ_88963.jpg,False
NonQ_28503.jpg,False
Quasar_34720.jpg,True
Quasar_35690.jpg,True
NonQ_91836.jpg,False
NonQ_61382.jpg,False
Quasar_4989.jpg,True
NonQ_45602.jpg,False
NonQ_12887.jpg,False
NonQ_44853.jpg,False
NonQ_20190.jpg,False
Quasar_11603.jpg,True
Quasar_16777.jpg,True
NonQ_7622.jpg,False
NonQ_92882.jpg,False
NonQ_37308.jpg,False
Quasar_25505.jpg,True
NonQ_71779.jpg,False
Quasar_285.jpg,True
NonQ_71409.jpg,False
NonQ_90109.jpg,False
NonQ_82269.jpg,False
NonQ_22016.jpg,False
NonQ_48067.jpg,False
NonQ_86688.jpg,False
NonQ_66435.jpg,False
NonQ_25496.jpg,False
Quasar_30180.jpg,True
NonQ_53643.jpg,False
NonQ_58866.jpg,False
NonQ_46724.jpg,False
Quasar_9010.jpg,True
NonQ_90116.jpg,False
NonQ_2436.jpg,False
Quasar_33966.jpg,True
NonQ_32015.jpg,False
NonQ_77633.jpg,False
Quasar_741.jpg,True
NonQ_1344.jpg,False
NonQ_31222.jpg,False
Quasar_33929.jpg,True
Quasar_23991.jpg,True
NonQ_75774.jpg,False
Quasar_31736.jpg,True
NonQ_75915.jpg,False
NonQ_26171.jpg,False
NonQ_88315.jpg,False
Quasar_31296.jpg,True
NonQ_17850.jpg,False
NonQ_41626.jpg,False
NonQ_1563.jpg,False
Quasar_24552.jpg,True
NonQ_63258.jpg,False
NonQ_32910.jpg,False
NonQ_63432.jpg,False
NonQ_31135.jpg,False
NonQ_59704.jpg,False
NonQ_62986.jpg,False
Quasar_7003.jpg,True
NonQ_31852.jpg,False
NonQ_72884.jpg,False
Quasar_39228.jpg,True
NonQ_14932.jpg,False
NonQ_11272.jpg,False
NonQ_64728.jpg,False
Quasar_27033.jpg,True
NonQ_89282.jpg,False
NonQ_40631.jpg,False
NonQ_22929.jpg,False
Quasar_5108.jpg,True
Quasar_26129.jpg,True
NonQ_7440.jpg,False
NonQ_18548.jpg,False
NonQ_59768.jpg,False
Quasar_3154.jpg,True
NonQ_70218.jpg,False
NonQ_13155.jpg,False
NonQ_39577.jpg,False
NonQ_61031.jpg,False
NonQ_88751.jpg,False
Quasar_16753.jpg,True
Quasar_32961.jpg,True
NonQ_49243.jpg,False
NonQ_58572.jpg,False
NonQ_61687.jpg,False
NonQ_31321.jpg,False
NonQ_30931.jpg,False
Quasar_1563.jpg,True
NonQ_69858.jpg,False
NonQ_83365.jpg,False
Quasar_36860.jpg,True
Quasar_36733.jpg,True
NonQ_15759.jpg,False
NonQ_52934.jpg,False
NonQ_93518.jpg,False
NonQ_56325.jpg,False
Quasar_1288.jpg,True
NonQ_74.jpg,False
NonQ_46900.jpg,False
NonQ_92825.jpg,False
NonQ_80772.jpg,False
NonQ_43367.jpg,False
NonQ_68098.jpg,False
Quasar_16869.jpg,True
Quasar_41795.jpg,True
NonQ_34572.jpg,False
NonQ_12699.jpg,False
NonQ_83486.jpg,False
Quasar_33290.jpg,True
Quasar_20980.jpg,True
NonQ_70436.jpg,False
NonQ_21732.jpg,False
NonQ_33942.jpg,False
Quasar_30547.jpg,True
Quasar_729.jpg,True
NonQ_89748.jpg,False
Quasar_28373.jpg,True
NonQ_92107.jpg,False
NonQ_33024.jpg,False
NonQ_16932.jpg,False
Quasar_8497.jpg,True
NonQ_91374.jpg,False
NonQ_31585.jpg,False
NonQ_55207.jpg,False
Quasar_320.jpg,True
NonQ_80981.jpg,False
NonQ_55229.jpg,False
NonQ_54118.jpg,False
NonQ_11464.jpg,False
Quasar_19270.jpg,True
NonQ_88020.jpg,False
NonQ_70796.jpg,False
Quasar_37720.jpg,True
Quasar_28338.jpg,True
Quasar_37363.jpg,True
NonQ_93601.jpg,False
NonQ_58564.jpg,False
NonQ_53059.jpg,False
NonQ_28278.jpg,False
Quasar_16220.jpg,True
NonQ_54353.jpg,False
Quasar_18902.jpg,True
Quasar_29568.jpg,True
NonQ_17132.jpg,False
NonQ_28743.jpg,False
NonQ_34916.jpg,False
Quasar_3874.jpg,True
NonQ_61688.jpg,False
NonQ_5366.jpg,False
NonQ_39239.jpg,False
NonQ_14630.jpg,False
NonQ_14442.jpg,False
NonQ_68212.jpg,False
NonQ_61600.jpg,False
NonQ_44064.jpg,False
Quasar_45390.jpg,True
NonQ_42993.jpg,False
NonQ_62594.jpg,False
NonQ_59682.jpg,False
NonQ_42868.jpg,False
Quasar_27806.jpg,True
NonQ_81311.jpg,False
NonQ_34998.jpg,False
Quasar_29443.jpg,True
NonQ_82588.jpg,False
NonQ_67598.jpg,False
NonQ_85038.jpg,False
NonQ_14950.jpg,False
NonQ_19154.jpg,False
NonQ_90985.jpg,False
Quasar_42198.jpg,True
NonQ_46387.jpg,False
NonQ_38908.jpg,False
Quasar_5516.jpg,True
NonQ_56058.jpg,False
Quasar_11582.jpg,True
Quasar_38519.jpg,True
Quasar_22749.jpg,True
NonQ_92348.jpg,False
NonQ_27621.jpg,False
Quasar_26020.jpg,True
NonQ_57076.jpg,False
Quasar_5246.jpg,True
NonQ_80227.jpg,False
NonQ_74956.jpg,False
NonQ_89012.jpg,False
Quasar_4575.jpg,True
Quasar_11481.jpg,True
Quasar_9004.jpg,True
NonQ_15734.jpg,False
NonQ_67028.jpg,False
Quasar_23319.jpg,True
NonQ_63292.jpg,False
Quasar_34022.jpg,True
Quasar_21384.jpg,True
Quasar_39485.jpg,True
NonQ_11412.jpg,False
NonQ_79239.jpg,False
NonQ_54267.jpg,False
NonQ_69846.jpg,False
NonQ_92164.jpg,False
Quasar_8122.jpg,True
NonQ_19365.jpg,False
NonQ_55110.jpg,False
NonQ_77998.jpg,False
NonQ_83494.jpg,False
NonQ_107.jpg,False
NonQ_16927.jpg,False
Quasar_21185.jpg,True
Quasar_21844.jpg,True
NonQ_35540.jpg,False
NonQ_47879.jpg,False
NonQ_92774.jpg,False
NonQ_75588.jpg,False
Quasar_27383.jpg,True
NonQ_55785.jpg,False
NonQ_1257.jpg,False
NonQ_93721.jpg,False
Quasar_3232.jpg,True
NonQ_82518.jpg,False
NonQ_52338.jpg,False
NonQ_68202.jpg,False
Quasar_45996.jpg,True
NonQ_12081.jpg,False
NonQ_26540.jpg,False
NonQ_36413.jpg,False
NonQ_208.jpg,False
Quasar_35912.jpg,True
Quasar_17021.jpg,True
NonQ_49653.jpg,False
NonQ_44792.jpg,False
Quasar_32409.jpg,True
NonQ_8319.jpg,False
Quasar_39637.jpg,True
NonQ_64533.jpg,False
NonQ_60974.jpg,False
Quasar_32557.jpg,True
NonQ_67122.jpg,False
NonQ_27255.jpg,False
NonQ_42145.jpg,False
NonQ_42396.jpg,False
NonQ_92788.jpg,False
Quasar_41241.jpg,True
Quasar_147.jpg,True
NonQ_55702.jpg,False
Quasar_10107.jpg,True
NonQ_71944.jpg,False
NonQ_45622.jpg,False
Quasar_19512.jpg,True
NonQ_16730.jpg,False
NonQ_50609.jpg,False
Quasar_616.jpg,True
Quasar_6937.jpg,True
NonQ_42519.jpg,False
NonQ_47411.jpg,False
Quasar_39016.jpg,True
Quasar_22015.jpg,True
NonQ_38195.jpg,False
NonQ_25320.jpg,False
NonQ_64362.jpg,False
NonQ_13341.jpg,False
Quasar_45597.jpg,True
Quasar_8578.jpg,True
NonQ_70735.jpg,False
NonQ_72938.jpg,False
NonQ_59791.jpg,False
NonQ_37177.jpg,False
Quasar_36337.jpg,True
NonQ_62978.jpg,False
NonQ_89447.jpg,False
NonQ_81954.jpg,False
NonQ_13114.jpg,False
NonQ_11531.jpg,False
NonQ_78880.jpg,False
Quasar_27308.jpg,True
NonQ_35291.jpg,False
Quasar_521.jpg,True
Quasar_46383.jpg,True
Quasar_30650.jpg,True
NonQ_54343.jpg,False
NonQ_41333.jpg,False
NonQ_25116.jpg,False
NonQ_2696.jpg,False
Quasar_18954.jpg,True
Quasar_32888.jpg,True
NonQ_30087.jpg,False
Quasar_6701.jpg,True
Quasar_22405.jpg,True
NonQ_85103.jpg,False
NonQ_46615.jpg,False
NonQ_80718.jpg,False
NonQ_43096.jpg,False
NonQ_51454.jpg,False
Quasar_5193.jpg,True
Quasar_14926.jpg,True
NonQ_59487.jpg,False
NonQ_73411.jpg,False
Quasar_30531.jpg,True
Quasar_18479.jpg,True
NonQ_29502.jpg,False
NonQ_72067.jpg,False
NonQ_88701.jpg,False
NonQ_46990.jpg,False
Quasar_3020.jpg,True
Quasar_525.jpg,True
NonQ_37349.jpg,False
NonQ_15283.jpg,False
NonQ_61229.jpg,False
NonQ_38871.jpg,False
Quasar_11456.jpg,True
NonQ_61504.jpg,False
NonQ_54138.jpg,False
Quasar_31872.jpg,True
NonQ_67723.jpg,False
NonQ_54307.jpg,False
NonQ_94290.jpg,False
NonQ_76032.jpg,False
NonQ_15926.jpg,False
Quasar_45392.jpg,True
NonQ_29236.jpg,False
Quasar_13756.jpg,True
NonQ_65231.jpg,False
NonQ_74263.jpg,False
Quasar_5920.jpg,True
Quasar_9992.jpg,True
NonQ_57336.jpg,False
Quasar_41666.jpg,True
Quasar_33206.jpg,True
NonQ_85752.jpg,False
Quasar_12346.jpg,True
NonQ_59543.jpg,False
NonQ_12029.jpg,False
NonQ_85364.jpg,False
NonQ_52025.jpg,False
Quasar_17571.jpg,True
NonQ_48083.jpg,False
NonQ_569.jpg,False
NonQ_61362.jpg,False
Quasar_4559.jpg,True
Quasar_26683.jpg,True
NonQ_93325.jpg,False
Quasar_3841.jpg,True
NonQ_82235.jpg,False
Quasar_6895.jpg,True
Quasar_21546.jpg,True
NonQ_37394.jpg,False
Quasar_16273.jpg,True
Quasar_4616.jpg,True
Quasar_6060.jpg,True
NonQ_60528.jpg,False
NonQ_9023.jpg,False
NonQ_18877.jpg,False
NonQ_4192.jpg,False
NonQ_34124.jpg,False
Quasar_747.jpg,True
Quasar_1362.jpg,True
Quasar_14348.jpg,True
NonQ_25970.jpg,False
NonQ_49031.jpg,False
Quasar_25503.jpg,True
NonQ_47696.jpg,False
NonQ_56778.jpg,False
Quasar_44699.jpg,True
Quasar_21181.jpg,True
Quasar_7347.jpg,True
NonQ_11252.jpg,False
NonQ_87050.jpg,False
NonQ_75571.jpg,False
NonQ_19764.jpg,False
Quasar_3677.jpg,True
NonQ_1491.jpg,False
NonQ_77326.jpg,False
NonQ_32329.jpg,False
NonQ_93571.jpg,False
NonQ_35439.jpg,False
NonQ_94188.jpg,False
NonQ_72995.jpg,False
Quasar_45154.jpg,True
NonQ_61383.jpg,False
NonQ_52389.jpg,False
Quasar_24115.jpg,True
NonQ_91937.jpg,False
NonQ_21341.jpg,False
NonQ_52209.jpg,False
NonQ_74056.jpg,False
NonQ_16646.jpg,False
NonQ_86473.jpg,False
NonQ_82517.jpg,False
NonQ_76690.jpg,False
NonQ_6714.jpg,False
Quasar_490.jpg,True
NonQ_88928.jpg,False
NonQ_77266.jpg,False
NonQ_13664.jpg,False
Quasar_29194.jpg,True
NonQ_43312.jpg,False
NonQ_1897.jpg,False
Quasar_429.jpg,True
NonQ_84815.jpg,False
Quasar_24797.jpg,True
Quasar_42908.jpg,True
NonQ_39262.jpg,False
NonQ_79926.jpg,False
NonQ_80296.jpg,False
NonQ_9776.jpg,False
NonQ_55720.jpg,False
NonQ_19553.jpg,False
NonQ_82711.jpg,False
NonQ_48769.jpg,False
NonQ_65697.jpg,False
NonQ_78616.jpg,False
NonQ_42473.jpg,False
NonQ_63105.jpg,False
NonQ_20543.jpg,False
NonQ_93071.jpg,False
Quasar_20084.jpg,True
NonQ_32291.jpg,False
NonQ_10252.jpg,False
NonQ_43681.jpg,False
NonQ_5453.jpg,False
NonQ_82849.jpg,False
Quasar_42152.jpg,True
NonQ_29778.jpg,False
NonQ_26812.jpg,False
NonQ_47261.jpg,False
Quasar_4740.jpg,True
NonQ_67878.jpg,False
NonQ_21897.jpg,False
NonQ_28320.jpg,False
NonQ_39928.jpg,False
NonQ_23371.jpg,False
NonQ_36522.jpg,False
Quasar_36403.jpg,True
Quasar_31721.jpg,True
NonQ_22727.jpg,False
NonQ_84698.jpg,False
NonQ_76193.jpg,False
Quasar_16628.jpg,True
NonQ_19772.jpg,False
Quasar_37029.jpg,True
NonQ_33378.jpg,False
NonQ_54806.jpg,False
NonQ_13083.jpg,False
NonQ_92985.jpg,False
NonQ_9612.jpg,False
Quasar_26341.jpg,True
Quasar_8610.jpg,True
Quasar_35859.jpg,True
NonQ_43115.jpg,False
NonQ_86680.jpg,False
NonQ_17597.jpg,False
Quasar_15231.jpg,True
NonQ_48193.jpg,False
Quasar_12642.jpg,True
NonQ_51614.jpg,False
